IATA,Centro,Nave,Tipo de Almacenamiento,Posicion,Tipo de Posicion,Division Horizontal,Piso,Pasillo,Columna,Altura,Largo,Alto,Ancho,Peso
RDI,A048,CD SARANDI NAVE 1,General,E1E030.30A,Estantería,1,1,E1E,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E028.30A,Estantería,1,1,E1E,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E026.30A,Estantería,1,1,E1E,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E024.30A,Estantería,1,1,E1E,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E022.30A,Estantería,1,1,E1E,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E020.30A,Estantería,1,1,E1E,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E018.30A,Estantería,1,1,E1E,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E016.30A,Estantería,1,1,E1E,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E014.30A,Estantería,1,1,E1E,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E012.30A,Estantería,1,1,E1E,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E010.30A,Estantería,1,1,E1E,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E008.30A,Estantería,1,1,E1E,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E006.30A,Estantería,1,1,E1E,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E004.30A,Estantería,1,1,E1E,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E002.30A,Estantería,1,1,E1E,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F033.30A,Estantería,1,1,E1F,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F031.30A,Estantería,1,1,E1F,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F029.30A,Estantería,1,1,E1F,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F027.30A,Estantería,1,1,E1F,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F025.30A,Estantería,1,1,E1F,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F023.30A,Estantería,1,1,E1F,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F021.30A,Estantería,1,1,E1F,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F019.30A,Estantería,1,1,E1F,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F017.30A,Estantería,1,1,E1F,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F015.30A,Estantería,1,1,E1F,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F013.30A,Estantería,1,1,E1F,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F011.30A,Estantería,1,1,E1F,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F009.30A,Estantería,1,1,E1F,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F007.30A,Estantería,1,1,E1F,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F005.30A,Estantería,1,1,E1F,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F003.30A,Estantería,1,1,E1F,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F001.30A,Estantería,1,1,E1F,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F034.30A,Estantería,1,1,E1F,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F032.30A,Estantería,1,1,E1F,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F030.30A,Estantería,1,1,E1F,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F028.30A,Estantería,1,1,E1F,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F026.30A,Estantería,1,1,E1F,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F024.30A,Estantería,1,1,E1F,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F022.30A,Estantería,1,1,E1F,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F020.30A,Estantería,1,1,E1F,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F018.30A,Estantería,1,1,E1F,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F016.30A,Estantería,1,1,E1F,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F014.30A,Estantería,1,1,E1F,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F012.30A,Estantería,1,1,E1F,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F010.30A,Estantería,1,1,E1F,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F008.30A,Estantería,1,1,E1F,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F006.30A,Estantería,1,1,E1F,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F004.30A,Estantería,1,1,E1F,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F002.30A,Estantería,1,1,E1F,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G033.30A,Estantería,1,1,E1G,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G031.30A,Estantería,1,1,E1G,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G029.30A,Estantería,1,1,E1G,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G027.30A,Estantería,1,1,E1G,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G025.30A,Estantería,1,1,E1G,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G023.30A,Estantería,1,1,E1G,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G021.30A,Estantería,1,1,E1G,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G019.30A,Estantería,1,1,E1G,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G017.30A,Estantería,1,1,E1G,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G015.30A,Estantería,1,1,E1G,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G013.30A,Estantería,1,1,E1G,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G011.30A,Estantería,1,1,E1G,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G009.30A,Estantería,1,1,E1G,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G007.30A,Estantería,1,1,E1G,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G005.30A,Estantería,1,1,E1G,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G003.30A,Estantería,1,1,E1G,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G001.30A,Estantería,1,1,E1G,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G034.30A,Estantería,1,1,E1G,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G032.30A,Estantería,1,1,E1G,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G030.30A,Estantería,1,1,E1G,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G028.30A,Estantería,1,1,E1G,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G026.30A,Estantería,1,1,E1G,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G024.30A,Estantería,1,1,E1G,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G022.30A,Estantería,1,1,E1G,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G020.30A,Estantería,1,1,E1G,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G018.30A,Estantería,1,1,E1G,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G016.30A,Estantería,1,1,E1G,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G014.30A,Estantería,1,1,E1G,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G012.30A,Estantería,1,1,E1G,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G010.30A,Estantería,1,1,E1G,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G008.30A,Estantería,1,1,E1G,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G006.30A,Estantería,1,1,E1G,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G004.30A,Estantería,1,1,E1G,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G002.30A,Estantería,1,1,E1G,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A033.40A,Estantería,1,1,E1A,033,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A031.40A,Estantería,1,1,E1A,031,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A029.40A,Estantería,1,1,E1A,029,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A027.40A,Estantería,1,1,E1A,027,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A025.40A,Estantería,1,1,E1A,025,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A023.40A,Estantería,1,1,E1A,023,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A021.40A,Estantería,1,1,E1A,021,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A019.40A,Estantería,1,1,E1A,019,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A017.40A,Estantería,1,1,E1A,017,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A015.40A,Estantería,1,1,E1A,015,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A013.40A,Estantería,1,1,E1A,013,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A011.40A,Estantería,1,1,E1A,011,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A009.40A,Estantería,1,1,E1A,009,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A007.40A,Estantería,1,1,E1A,007,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A005.40A,Estantería,1,1,E1A,005,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A003.40A,Estantería,1,1,E1A,003,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A001.40A,Estantería,1,1,E1A,001,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A034.40A,Estantería,1,1,E1A,034,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A032.40A,Estantería,1,1,E1A,032,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A030.40A,Estantería,1,1,E1A,030,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A028.40A,Estantería,1,1,E1A,028,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A026.40A,Estantería,1,1,E1A,026,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A024.40A,Estantería,1,1,E1A,024,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A022.40A,Estantería,1,1,E1A,022,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A020.40A,Estantería,1,1,E1A,020,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A018.40A,Estantería,1,1,E1A,018,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A016.40A,Estantería,1,1,E1A,016,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A014.40A,Estantería,1,1,E1A,014,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A012.40A,Estantería,1,1,E1A,012,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A010.40A,Estantería,1,1,E1A,010,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A008.40A,Estantería,1,1,E1A,008,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A006.40A,Estantería,1,1,E1A,006,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A004.40A,Estantería,1,1,E1A,004,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A002.40A,Estantería,1,1,E1A,002,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B033.40A,Estantería,1,1,E1B,033,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B031.40A,Estantería,1,1,E1B,031,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B029.40A,Estantería,1,1,E1B,029,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B027.40A,Estantería,1,1,E1B,027,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B025.40A,Estantería,1,1,E1B,025,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B023.40A,Estantería,1,1,E1B,023,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B021.40A,Estantería,1,1,E1B,021,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B019.40A,Estantería,1,1,E1B,019,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B017.40A,Estantería,1,1,E1B,017,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B015.40A,Estantería,1,1,E1B,015,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B013.40A,Estantería,1,1,E1B,013,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B011.40A,Estantería,1,1,E1B,011,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B009.40A,Estantería,1,1,E1B,009,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B007.40A,Estantería,1,1,E1B,007,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B005.40A,Estantería,1,1,E1B,005,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B003.40A,Estantería,1,1,E1B,003,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B001.40A,Estantería,1,1,E1B,001,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B034.40A,Estantería,1,1,E1B,034,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B032.40A,Estantería,1,1,E1B,032,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B030.40A,Estantería,1,1,E1B,030,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B028.40A,Estantería,1,1,E1B,028,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B026.40A,Estantería,1,1,E1B,026,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B024.40A,Estantería,1,1,E1B,024,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B022.40A,Estantería,1,1,E1B,022,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B020.40A,Estantería,1,1,E1B,020,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B018.40A,Estantería,1,1,E1B,018,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B016.40A,Estantería,1,1,E1B,016,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B014.40A,Estantería,1,1,E1B,014,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B012.40A,Estantería,1,1,E1B,012,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B010.40A,Estantería,1,1,E1B,010,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B008.40A,Estantería,1,1,E1B,008,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B006.40A,Estantería,1,1,E1B,006,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B004.40A,Estantería,1,1,E1B,004,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B002.40A,Estantería,1,1,E1B,002,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C033.40A,Estantería,1,1,E1C,033,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C031.40A,Estantería,1,1,E1C,031,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C029.40A,Estantería,1,1,E1C,029,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C027.40A,Estantería,1,1,E1C,027,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C025.40A,Estantería,1,1,E1C,025,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C023.40A,Estantería,1,1,E1C,023,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C021.40A,Estantería,1,1,E1C,021,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C019.40A,Estantería,1,1,E1C,019,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C017.40A,Estantería,1,1,E1C,017,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C015.40A,Estantería,1,1,E1C,015,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C013.40A,Estantería,1,1,E1C,013,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C011.40A,Estantería,1,1,E1C,011,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C009.40A,Estantería,1,1,E1C,009,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C007.40A,Estantería,1,1,E1C,007,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C005.40A,Estantería,1,1,E1C,005,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C003.40A,Estantería,1,1,E1C,003,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C001.40A,Estantería,1,1,E1C,001,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C034.40A,Estantería,1,1,E1C,034,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C032.40A,Estantería,1,1,E1C,032,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C030.40A,Estantería,1,1,E1C,030,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C028.40A,Estantería,1,1,E1C,028,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C026.40A,Estantería,1,1,E1C,026,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C024.40A,Estantería,1,1,E1C,024,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C022.40A,Estantería,1,1,E1C,022,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C020.40A,Estantería,1,1,E1C,020,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C018.40A,Estantería,1,1,E1C,018,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C016.40A,Estantería,1,1,E1C,016,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C014.40A,Estantería,1,1,E1C,014,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C012.40A,Estantería,1,1,E1C,012,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C010.40A,Estantería,1,1,E1C,010,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C008.40A,Estantería,1,1,E1C,008,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C006.40A,Estantería,1,1,E1C,006,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C004.40A,Estantería,1,1,E1C,004,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C002.40A,Estantería,1,1,E1C,002,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D033.40A,Estantería,1,1,E1D,033,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D031.40A,Estantería,1,1,E1D,031,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D029.40A,Estantería,1,1,E1D,029,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D027.40A,Estantería,1,1,E1D,027,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D025.40A,Estantería,1,1,E1D,025,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D023.40A,Estantería,1,1,E1D,023,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D021.40A,Estantería,1,1,E1D,021,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D019.40A,Estantería,1,1,E1D,019,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D017.40A,Estantería,1,1,E1D,017,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D015.40A,Estantería,1,1,E1D,015,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D013.40A,Estantería,1,1,E1D,013,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D011.40A,Estantería,1,1,E1D,011,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D009.40A,Estantería,1,1,E1D,009,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D007.40A,Estantería,1,1,E1D,007,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D005.40A,Estantería,1,1,E1D,005,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D003.40A,Estantería,1,1,E1D,003,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D001.40A,Estantería,1,1,E1D,001,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D034.40A,Estantería,1,1,E1D,034,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D032.40A,Estantería,1,1,E1D,032,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D030.40A,Estantería,1,1,E1D,030,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D028.40A,Estantería,1,1,E1D,028,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D026.40A,Estantería,1,1,E1D,026,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D024.40A,Estantería,1,1,E1D,024,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D022.40A,Estantería,1,1,E1D,022,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D020.40A,Estantería,1,1,E1D,020,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D018.40A,Estantería,1,1,E1D,018,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D016.40A,Estantería,1,1,E1D,016,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D014.40A,Estantería,1,1,E1D,014,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D012.40A,Estantería,1,1,E1D,012,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D010.40A,Estantería,1,1,E1D,010,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D008.40A,Estantería,1,1,E1D,008,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D006.40A,Estantería,1,1,E1D,006,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D004.40A,Estantería,1,1,E1D,004,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D002.40A,Estantería,1,1,E1D,002,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E033.40A,Estantería,1,1,E1E,033,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E031.40A,Estantería,1,1,E1E,031,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E029.40A,Estantería,1,1,E1E,029,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E027.40A,Estantería,1,1,E1E,027,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E025.40A,Estantería,1,1,E1E,025,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E023.40A,Estantería,1,1,E1E,023,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E021.40A,Estantería,1,1,E1E,021,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E019.40A,Estantería,1,1,E1E,019,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E017.40A,Estantería,1,1,E1E,017,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E015.40A,Estantería,1,1,E1E,015,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E013.40A,Estantería,1,1,E1E,013,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E011.40A,Estantería,1,1,E1E,011,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E009.40A,Estantería,1,1,E1E,009,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E007.40A,Estantería,1,1,E1E,007,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E005.40A,Estantería,1,1,E1E,005,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E003.40A,Estantería,1,1,E1E,003,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E001.40A,Estantería,1,1,E1E,001,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E034.40A,Estantería,1,1,E1E,034,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E032.40A,Estantería,1,1,E1E,032,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E030.40A,Estantería,1,1,E1E,030,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E028.40A,Estantería,1,1,E1E,028,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E026.40A,Estantería,1,1,E1E,026,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E024.40A,Estantería,1,1,E1E,024,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E022.40A,Estantería,1,1,E1E,022,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E020.40A,Estantería,1,1,E1E,020,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E018.40A,Estantería,1,1,E1E,018,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E016.40A,Estantería,1,1,E1E,016,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E014.40A,Estantería,1,1,E1E,014,40,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E012.40A,Estantería,1,1,E1E,012,40,90,45,60,90
